"","AGE","EDUCATION","SEX","DISABILITY","INSURANCE","CHILD","RACE","INCOME"
"2712",65,16,2,1,1,0,1,18000
"2713",40,23,1,2,1,0,1,120000
"2714",48,22,2,2,1,0,1,46000
"2715",15,12,2,2,1,1,1,0
"2716",69,21,1,1,1,0,1,26160
"2717",79,12,1,2,1,0,3,39000
"2718",80,12,2,2,1,0,3,4200
"2719",67,21,1,2,1,0,1,73200
"2720",68,21,2,2,1,0,1,30000
"2721",40,20,2,2,1,0,1,54000
"2722",43,17,1,2,1,0,1,0
"2723",61,16,1,2,1,0,1,0
"2724",56,22,2,2,1,0,1,207000
"2725",77,19,2,2,1,0,1,14400
"2726",33,17,1,2,1,0,1,40000
"2727",45,20,2,2,1,0,1,0
"2728",37,22,1,2,1,0,1,87000
"2729",34,19,2,2,1,0,1,1400
"2730",35,20,2,2,1,0,1,6900
"2731",35,16,1,2,1,0,1,4500
"2732",47,21,2,2,1,0,1,52000
"2733",83,19,1,2,1,0,1,31800
"2734",83,17,1,2,1,0,1,29300
"2735",35,16,2,2,2,0,1,0
"2736",39,16,1,2,2,0,1,10000
"2737",59,16,1,2,1,0,1,85000
"2738",52,19,2,2,1,0,1,8000
"2739",27,19,1,2,1,0,1,7000
"2740",25,16,1,2,1,0,1,75000
"2741",18,16,1,2,1,0,1,1600
"2742",30,17,2,2,2,0,1,7000
"2743",33,16,1,2,2,0,1,47000
"2744",56,18,2,2,1,0,1,30000
"2745",71,20,1,1,1,0,1,60000
"2746",69,16,2,2,1,0,1,12000
"2747",62,19,1,1,1,0,1,202000
"2748",66,18,2,1,1,0,1,5300
"2749",88,17,1,1,1,0,1,19400
"2750",68,15,2,2,1,0,1,22700
"2751",63,20,2,2,1,0,1,5100
"2752",64,19,1,1,1,0,1,11100
"2753",67,21,2,1,1,0,1,84000
"2754",65,21,1,2,1,0,1,47210
"2755",61,22,2,2,1,0,1,60000
"2756",32,17,1,1,2,0,1,5300
"2757",20,16,1,2,2,0,1,5200
"2758",44,16,2,1,1,0,1,0
"2759",19,16,1,2,1,0,1,13700
"2760",18,16,1,2,1,0,1,13700
"2761",34,16,1,1,1,0,1,19500
"2762",66,16,2,2,1,0,1,13000
"2763",60,16,1,2,1,0,1,24000
"2764",78,20,2,2,1,0,1,15700
"2765",68,16,2,2,1,0,1,35480
"2766",58,18,1,2,1,0,1,80000
"2767",62,21,2,2,1,0,1,17000
"2768",54,14,2,2,1,0,1,4000
"2769",53,14,1,2,1,0,1,460000
"2770",57,16,1,2,2,0,1,54000
"2771",51,16,2,1,2,0,1,0
"2772",65,16,1,1,1,0,1,92870
"2773",27,17,2,2,1,0,1,30000
"2774",23,18,1,2,1,0,1,24000
"2775",52,20,2,1,1,0,1,46000
"2776",55,19,2,2,1,0,1,24000
"2777",56,16,1,2,1,0,1,55000
"2778",21,16,1,2,1,0,3,12770
"2779",60,21,2,2,1,0,1,42500
"2780",57,16,1,1,1,0,1,8700
"2781",27,21,2,2,1,0,1,6100
"2782",29,21,1,2,1,0,1,48000
"2783",30,22,1,2,1,0,1,53000
"2784",27,20,2,2,1,0,1,48000
"2785",34,18,1,2,1,0,1,47620
"2786",33,20,2,2,1,0,1,0
"2787",28,18,2,2,1,0,1,15000
"2788",27,16,1,2,1,0,1,75000
"2789",33,21,2,2,1,0,1,10
"2790",34,23,1,2,1,0,1,460010
"2791",25,19,1,1,1,0,1,65000
"2792",22,18,2,2,1,0,1,4000
"2793",51,19,1,2,1,0,1,100000
"2794",49,20,2,2,1,0,2,37000
"2795",70,19,2,2,1,0,1,14800
"2796",86,19,1,2,1,0,1,73300
"2797",30,13,2,2,2,0,1,0
"2798",65,16,2,1,1,0,1,7960
"2799",62,22,1,2,1,0,1,75000
"2800",47,21,1,2,1,0,1,65000
"2801",46,21,2,2,1,0,1,32000
"2802",56,20,2,2,1,0,1,36000
"2803",58,19,1,2,1,0,9,29500
"2804",80,16,1,2,1,0,8,26000
"2805",82,12,2,2,1,0,1,44400
"2806",28,22,2,2,1,0,1,21170
"2807",82,21,2,1,1,0,1,7200
"2808",51,16,1,2,1,0,1,32000
"2809",43,20,2,2,1,0,1,10000
"2810",17,14,2,2,1,1,1,2000
"2811",17,13,1,2,1,1,1,12000
"2812",33,20,2,2,1,0,1,35000
"2813",39,1,1,1,1,0,1,41000
"2814",41,21,2,2,1,0,1,45000
"2815",41,19,1,2,1,0,1,47000
"2816",54,19,1,1,1,0,1,36000
"2817",44,19,2,2,1,0,1,0
"2818",42,16,1,2,1,0,1,37000
"2819",36,22,1,2,1,0,1,83100
"2820",37,22,2,2,1,0,1,47000
"2821",93,1,2,1,1,0,1,22500
"2822",61,21,2,1,1,0,1,14800
"2823",40,19,2,2,2,0,9,213000
"2824",39,16,1,2,2,0,1,30000
"2825",24,20,1,2,1,0,1,15000
"2826",38,20,2,2,1,0,1,80000
"2827",30,14,1,2,2,0,1,12000
"2828",63,19,2,1,1,0,1,35800
"2829",45,17,1,2,1,0,1,56000
"2830",21,14,1,2,2,0,1,18000
"2831",44,17,2,2,1,0,1,11800
"2832",32,21,1,2,1,0,1,75200
"2833",71,22,1,2,1,0,1,39500
"2834",35,19,1,2,1,0,1,98600
"2835",32,21,2,2,1,0,1,51400
"2836",35,21,1,2,1,0,1,51000
"2837",27,20,2,2,1,0,1,7000
"2838",52,19,2,2,1,0,1,32000
"2839",48,16,1,2,1,0,1,80000
"2840",36,22,1,2,1,0,1,60000
"2841",34,21,2,2,1,0,1,12000
"2842",65,22,1,2,1,0,1,18000
"2843",57,16,2,2,1,0,1,45000
"2844",54,19,1,2,1,0,1,75000
"2845",26,21,1,2,1,0,6,24200
"2846",27,22,2,2,1,0,6,9000
"2847",35,21,2,2,1,0,1,44900
"2848",38,20,1,2,1,0,1,46900
"2849",41,20,1,2,1,0,1,56000
"2850",18,13,1,2,1,0,1,0
"2851",33,16,1,2,2,0,1,3500
"2852",30,16,2,2,1,0,1,24000
"2853",59,16,1,2,1,0,1,65000
"2854",61,16,2,2,1,0,1,13000
"2855",34,19,2,2,1,0,1,40000
"2856",36,21,1,2,1,0,1,58000
"2857",37,19,2,2,1,0,1,21600
"2858",37,16,1,1,1,0,1,120000
"2859",74,18,2,2,1,0,1,19200
"2860",76,19,1,1,1,0,1,57900
"2861",65,18,2,2,1,0,1,13390
"2862",69,18,1,2,1,0,1,51200
"2863",65,16,1,2,1,0,1,20200
"2864",59,21,2,2,1,0,1,60000
"2865",81,16,2,1,1,0,1,10800
"2866",82,19,1,1,1,0,1,26200
"2867",48,19,2,2,1,0,3,3600
"2868",44,18,1,2,1,0,3,2000
"2869",20,16,2,1,1,0,3,10300
"2870",46,19,1,2,1,0,1,5000
"2871",45,22,2,2,1,0,1,40000
"2872",65,19,1,1,1,0,1,49000
"2873",65,18,2,1,1,0,1,9500
"2874",49,15,1,1,1,0,1,8900
"2875",60,18,1,1,2,0,1,0
"2876",68,21,2,2,1,0,1,14700
"2877",32,21,1,2,1,0,1,47620
"2878",37,24,2,2,1,0,6,87000
"2879",65,12,2,2,1,0,6,0
"2880",48,14,2,1,1,0,1,8000
"2881",71,16,1,1,1,0,1,47900
"2882",41,15,2,2,2,0,1,60000
"2883",19,16,2,2,1,0,1,2200
"2884",16,13,1,2,1,1,1,0
"2885",64,16,1,2,1,0,1,80000
"2886",65,19,2,1,1,0,1,22000
"2887",38,17,2,1,2,0,1,0
"2888",61,21,1,2,1,0,1,94000
"2889",79,20,2,1,1,0,1,22900
"2890",50,17,1,2,2,0,1,20000
"2891",79,20,1,2,1,0,1,37210
"2892",73,21,2,2,1,0,1,60720
"2893",70,22,2,2,1,0,1,56600
"2894",43,23,2,2,1,0,1,55600
"2895",15,12,2,2,1,1,1,0
"2896",58,16,2,1,1,0,1,10500
"2897",29,16,2,2,1,0,1,16000
"2898",31,18,1,1,1,0,1,19000
"2899",65,18,2,2,1,0,1,10850
"2900",65,16,1,2,1,0,1,41430
"2901",42,21,2,1,1,0,1,110200
"2902",46,20,1,2,1,0,1,60000
"2903",17,14,2,2,1,1,1,3220
"2904",15,12,2,2,1,1,1,0
"2905",61,15,1,2,1,0,1,40000
"2906",54,16,2,2,1,0,1,26700
"2907",64,16,2,2,1,0,1,9800
"2908",64,18,1,2,1,0,1,48200
"2909",35,20,2,2,1,0,1,23000
"2910",37,16,1,2,1,0,8,22000
"2911",55,20,2,1,1,0,1,12200
"2912",57,18,1,2,1,0,1,40000
"2913",60,19,1,2,1,0,1,13000
"2914",63,21,2,2,1,0,1,54500
"2915",57,22,2,2,1,0,1,35000
"2916",57,22,1,2,1,0,1,98000
"2917",68,21,1,1,1,0,1,49000
"2918",61,21,2,2,1,0,1,41600
"2919",58,16,1,2,1,0,1,560000
"2920",56,16,2,2,1,0,1,45000
"2921",23,19,2,2,1,0,1,10000
"2922",25,19,1,2,1,0,1,10000
"2923",65,19,1,2,1,0,1,46100
"2924",70,17,2,2,1,0,1,0
"2925",28,21,1,2,1,0,1,48900
"2926",26,19,1,2,1,0,1,9000
"2927",34,21,1,2,1,0,3,62400
"2928",19,19,1,2,1,0,3,28600
"2929",21,20,2,2,1,0,3,22600
"2930",43,19,1,2,1,0,1,54300
"2931",47,21,2,2,1,0,1,8200
"2932",48,22,1,2,1,0,1,460000
"2933",49,19,2,2,1,0,1,0
"2934",56,17,1,2,2,0,1,26000
"2935",52,16,2,2,2,0,1,14000
"2936",26,17,1,2,1,0,1,29000
"2937",68,17,1,1,1,0,1,41000
"2938",66,12,2,2,1,0,1,11200
"2939",34,21,2,2,1,0,1,40000
"2940",43,15,2,2,2,0,1,57000
"2941",54,20,2,2,2,0,1,17300
"2942",56,20,2,2,1,0,1,6300
"2943",57,21,1,2,1,0,1,20400
"2944",77,21,2,2,1,0,1,3200
"2945",78,21,1,1,1,0,1,1000
"2946",40,21,1,2,1,0,1,70000
"2947",43,20,2,2,1,0,1,70000
"2948",17,13,2,2,1,1,1,2800
"2949",16,12,1,2,1,1,1,0
"2950",30,19,1,2,2,0,1,16000
"2951",57,22,2,2,1,0,1,35000
"2952",58,22,1,2,1,0,1,108000
"2953",66,21,1,2,1,0,1,59400
"2954",51,20,2,2,1,0,1,3800
"2955",15,12,2,2,1,1,1,780
"2956",44,16,1,2,1,0,1,54000
"2957",44,16,2,2,1,0,1,0
"2958",58,16,1,2,1,0,1,79000
"2959",71,19,2,1,1,0,1,10200
"2960",74,22,1,2,1,0,1,97800
"2961",30,19,1,2,1,0,2,6000
"2962",31,17,2,2,1,0,1,32500
"2963",73,16,2,2,1,0,1,8400
"2964",67,21,1,2,1,0,1,15400
"2965",20,16,2,2,1,0,1,7000
"2966",25,16,1,2,1,0,1,9000
"2967",70,16,1,2,1,0,1,7200
"2968",68,16,1,2,1,0,3,52300
"2969",58,16,2,2,1,0,1,20000
"2970",68,19,1,2,1,0,1,187450
"2971",64,19,2,2,2,0,1,11200
"2972",83,16,1,1,1,0,1,22800
"2973",62,16,2,2,1,0,1,37200
"2974",69,14,1,2,1,0,1,27900
"2975",76,12,1,2,1,0,1,16000
"2976",72,16,2,2,1,0,1,8000
"2977",21,20,2,2,1,0,1,2400
"2978",21,19,1,2,1,0,1,4000
"2979",52,22,2,2,1,0,1,85000
"2980",56,22,1,2,1,0,1,140000
"2981",16,12,1,2,1,1,1,850
"2982",72,23,1,2,1,0,1,28000
"2983",67,21,2,1,1,0,1,15600
"2984",36,13,1,2,1,0,3,14310
"2985",26,14,2,2,1,0,3,0
"2986",63,20,1,2,1,0,1,38100
"2987",63,19,2,2,1,0,1,0
"2988",64,23,1,2,1,0,1,165000
"2989",60,21,2,2,1,0,1,82000
"2990",61,22,2,2,1,0,1,24000
"2991",60,17,1,2,1,0,1,22800
"2992",37,19,2,2,1,0,1,44500
"2993",34,18,1,2,1,0,1,72000
"2994",56,16,1,2,1,0,1,104400
"2995",29,17,2,1,2,0,9,10400
"2996",70,19,2,2,1,0,1,51000
"2997",60,16,2,1,1,0,1,32300
"2998",72,16,2,2,1,0,1,23000
"2999",65,16,1,1,1,0,1,49360
"3000",63,19,1,2,1,0,1,25000
"3001",64,18,2,2,1,0,1,24100
"3002",24,16,1,2,1,0,1,100000
"3003",24,19,2,2,1,0,1,0
"3004",78,16,1,1,1,0,1,53900
"3005",65,23,1,1,1,0,1,1800
"3006",64,21,2,2,1,0,1,9600
"3007",58,16,2,2,1,0,1,0
"3008",59,18,1,2,1,0,1,0
"3009",27,21,1,2,1,0,1,14000
"3010",27,22,2,2,1,0,1,55000
"3011",63,19,1,1,1,0,1,5600
"3012",52,19,2,2,1,0,1,57000
"3013",17,13,1,2,1,1,1,0
"3014",73,21,2,2,1,0,1,11500
"3015",75,19,1,2,1,0,1,35000
"3016",23,19,1,2,1,0,1,6220
"3017",39,21,1,1,1,0,1,40500
"3018",35,21,2,2,1,0,3,67000
"3019",62,16,1,2,2,0,1,101000
"3020",55,20,2,2,2,0,1,0
"3021",20,19,1,2,1,0,1,5000
"3022",20,19,1,2,1,0,1,17000
"3023",72,12,2,1,1,0,1,9600
"3024",35,19,1,2,1,0,1,63000
"3025",34,20,2,2,1,0,1,64000
"3026",20,16,2,2,1,0,1,1300
"3027",19,16,1,2,2,0,1,30000
"3028",90,18,1,1,1,0,1,15960
"3029",61,19,2,2,1,0,1,40000
"3030",61,19,1,2,1,0,1,128100
"3031",52,21,2,2,1,0,1,80200
"3032",58,23,1,2,1,0,1,680500
"3033",17,14,2,2,1,1,1,0
"3034",63,21,1,2,1,0,1,140030
"3035",62,21,2,2,1,0,1,139220
"3036",39,21,2,2,1,0,1,10300
"3037",74,19,2,1,1,0,1,18200
"3038",35,17,2,2,2,0,1,22000
"3039",17,14,2,2,1,1,1,0
"3040",46,17,1,2,1,0,1,6000
"3041",65,22,1,2,1,0,1,62500
"3042",65,22,2,2,1,0,1,0
"3043",40,20,1,2,1,0,1,120000
"3044",40,22,2,2,1,0,1,103000
"3045",21,20,2,2,1,0,1,2000
"3046",34,21,1,2,1,0,1,55000
"3047",32,21,2,2,1,0,1,60000
"3048",57,16,1,2,1,0,1,135000
"3049",67,16,1,2,1,0,1,33520
"3050",65,16,2,2,1,0,1,9500
"3051",79,18,1,2,1,0,1,243800
"3052",78,18,2,2,1,0,1,8020
"3053",60,16,1,2,1,0,1,33500
"3054",53,22,2,2,1,0,1,74500
"3055",51,20,1,2,1,0,9,70000
"3056",34,21,2,2,1,0,1,15000
"3057",43,21,2,2,1,0,1,0
"3058",46,22,1,2,1,0,6,112040
"3059",25,19,2,2,1,0,1,17000
"3060",29,16,1,2,1,0,1,50000
"3061",79,14,2,1,1,0,3,13200
"3062",78,16,2,1,1,0,1,13620
"3063",39,20,2,2,1,0,1,24020
"3064",43,19,1,2,1,0,1,80000
"3065",55,21,2,1,2,0,1,39500
"3066",23,20,1,2,1,0,1,12770
"3067",22,16,2,2,1,0,1,11000
"3068",38,18,2,2,1,0,1,14200
"3069",49,22,1,2,1,0,1,53600
"3070",41,16,2,2,1,0,1,0
"3071",18,15,2,2,1,0,1,0
"3072",16,14,1,2,1,1,1,0
"3073",29,16,1,2,1,0,1,35000
"3074",34,20,2,2,1,0,1,0
"3075",72,17,2,2,1,0,1,30000
"3076",69,18,2,2,1,0,1,21500
"3077",56,22,2,2,1,0,1,140600
"3078",54,18,1,1,1,0,1,55000
"3079",59,19,1,1,2,0,3,5800
"3080",62,16,1,2,1,0,1,44300
"3081",64,16,1,2,1,0,1,59000
"3082",61,16,2,2,1,0,1,24200
"3083",62,21,2,2,1,0,1,89600
"3084",49,17,1,1,1,0,1,14700
"3085",49,16,2,2,1,0,1,17300
"3086",17,13,1,2,1,1,1,4000
"3087",56,18,2,2,1,0,1,40000
"3088",46,19,1,1,1,0,1,43000
"3089",20,16,2,2,1,0,1,12000
"3090",33,20,2,2,1,0,1,57000
"3091",32,11,1,2,2,0,1,30000
"3092",54,18,1,2,1,0,1,45000
"3093",44,20,2,2,1,0,1,10400
"3094",33,16,2,2,2,0,1,40300
"3095",69,16,1,2,1,0,1,68800
"3096",65,16,2,2,1,0,1,33000
"3097",56,19,2,2,1,0,1,70000
"3098",61,20,1,1,1,0,1,9600
"3099",37,1,2,2,1,0,1,0
"3100",37,1,1,2,1,0,1,32000
"3101",16,13,2,2,1,1,1,0
"3102",30,24,1,2,1,0,1,125000
"3103",31,19,1,2,1,0,1,14400
"3104",48,21,2,2,1,0,1,75010
"3105",50,19,1,2,1,0,1,25010
"3106",60,16,2,2,2,0,1,26000
"3107",75,16,1,2,1,0,1,19000
"3108",72,16,2,2,1,0,1,13800
"3109",68,18,1,2,1,0,1,26010
"3110",23,21,2,2,2,0,9,11200
"3111",23,16,1,2,2,0,9,14000
"3112",57,22,1,2,1,0,1,55000
"3113",59,22,2,2,1,0,1,72000
"3114",79,19,2,2,1,0,1,53600
"3115",43,20,2,1,1,0,1,3900
"3116",18,16,2,2,1,0,1,3800
"3117",49,17,2,2,2,0,1,18600
"3118",18,16,2,2,1,0,1,5800
"3119",36,19,2,2,1,0,6,38000
"3120",43,22,1,2,1,0,9,27600
"3121",59,21,2,2,1,0,1,80000
"3122",61,21,1,2,1,0,1,65000
"3123",45,19,2,1,1,0,1,1200
"3124",37,16,2,2,2,0,1,36900
"3125",59,19,2,2,1,0,1,4500
"3126",61,16,1,2,1,0,1,460000
"3127",71,21,1,2,1,0,1,50000
"3128",69,19,2,2,1,0,1,20400
"3129",56,11,2,1,1,0,1,12000
"3130",71,21,2,2,1,0,1,41100
"3131",47,21,2,2,1,0,1,48000
"3132",54,19,1,2,1,0,1,75000
"3133",16,13,1,2,1,1,1,5000
"3134",15,12,1,2,1,1,1,0
"3135",39,16,1,2,2,0,1,15000
"3136",27,13,2,2,2,0,8,11000
"3137",58,22,1,2,1,0,1,51000
"3138",55,22,2,2,1,0,1,54000
"3139",64,16,1,2,1,0,1,38200
"3140",51,16,2,2,1,0,1,52000
"3141",41,16,1,2,1,0,1,48000
"3142",18,18,1,2,1,0,9,20800
"3143",20,19,2,2,1,0,1,5400
"3144",78,19,2,1,1,0,1,29500
"3145",83,16,1,1,1,0,1,38800
"3146",28,15,2,2,2,0,1,29800
"3147",38,17,1,2,2,0,1,35000
"3148",35,21,2,2,1,0,1,43000
"3149",36,21,1,2,1,0,2,50000
"3150",55,19,1,1,1,0,1,105000
"3151",55,19,2,1,1,0,1,46000
"3152",39,20,2,2,1,0,9,24900
"3153",22,16,1,2,1,0,9,1700
"3154",53,16,2,2,1,0,1,4000
"3155",62,16,1,1,1,0,1,32500
"3156",57,15,2,2,2,0,1,8500
"3157",45,14,1,2,2,0,1,24000
"3158",29,19,2,2,2,0,1,30000
"3159",28,19,1,2,1,0,1,11000
"3160",68,19,1,2,1,0,3,94800
"3161",64,20,2,2,2,0,3,31400
"3162",29,16,1,2,2,0,3,1200
"3163",26,16,1,2,2,0,3,1200
"3164",29,16,2,2,2,0,1,7000
"3165",34,1,1,2,2,0,1,35000
"3166",39,19,2,2,1,0,1,37000
"3167",45,16,1,2,1,0,1,50000
"3168",56,21,1,2,1,0,1,90000
"3169",54,22,2,2,1,0,1,0
"3170",50,20,2,2,1,0,1,7100
"3171",54,18,1,2,1,0,1,36000
"3172",33,22,2,2,1,0,1,70000
"3173",53,18,2,1,1,0,9,0
"3174",59,16,1,1,1,0,1,62000
"3175",56,16,2,2,1,0,1,15000
"3176",56,16,1,2,1,0,1,85000
"3177",32,22,2,2,1,0,1,76900
"3178",64,11,1,1,1,0,8,13500
"3179",78,22,1,2,1,0,1,50000
"3180",77,19,2,2,1,0,1,40000
"3181",41,21,2,2,1,0,1,12000
"3182",47,21,1,1,1,0,1,150000
"3183",59,16,2,2,1,0,1,36000
"3184",51,21,1,2,1,0,1,23000
"3185",51,18,1,1,1,0,3,34700
"3186",51,18,2,1,1,0,3,28000
"3187",20,14,1,1,2,0,3,0
"3188",17,14,1,2,1,1,3,2500
"3189",88,16,2,1,1,0,1,45500
"3190",57,22,2,2,1,0,1,50700
"3191",37,18,1,2,1,0,1,75000
"3192",36,20,2,2,1,0,1,9000
"3193",84,17,1,2,1,0,1,9600
"3194",83,17,2,2,1,0,1,5200
"3195",93,18,2,2,1,0,1,19200
"3196",88,16,1,1,1,0,1,14270
"3197",73,21,2,2,1,0,1,14400
"3198",78,16,1,2,1,0,1,33400
"3199",62,16,1,2,1,0,1,101000
"3200",64,18,2,2,1,0,1,36970
"3201",71,16,2,2,1,0,1,48000
"3202",74,19,1,2,1,0,1,84000
"3203",46,19,2,2,1,0,1,70000
"3204",56,17,1,2,2,0,1,60000
"3205",31,18,1,2,1,0,1,100000
"3206",32,19,2,2,1,0,1,15000
"3207",50,11,1,2,1,0,8,90000
"3208",46,16,2,2,1,0,1,24000
"3209",20,15,2,1,1,0,8,5900
"3210",21,18,2,2,1,0,3,6200
"3211",19,18,1,2,2,0,3,0
"3212",16,13,1,2,2,0,3,540
"3213",49,19,1,1,1,0,3,9300
"3214",34,21,2,2,1,0,1,65000
"3215",78,16,2,1,1,0,1,1900
"3216",57,19,2,2,1,0,9,50000
"3217",55,20,1,2,1,0,1,60000
"3218",28,20,1,2,1,0,1,102000
"3219",37,19,2,2,1,0,1,10000
"3220",31,18,1,2,1,0,1,32100
"3221",68,19,1,2,1,0,1,1300
"3222",47,21,2,2,2,0,9,400
"3223",67,19,2,2,1,0,1,39500
"3224",31,21,1,2,1,0,1,69000
"3225",25,20,2,2,1,0,1,24000
"3226",50,17,2,1,2,0,1,10800
"3227",60,20,2,2,1,0,1,30000
"3228",81,16,2,1,1,0,1,10700
"3229",55,14,2,1,2,0,1,52190
"3230",53,14,2,2,1,0,1,13000
"3231",53,16,1,2,1,0,1,18000
"3232",33,17,1,2,2,0,1,7000
"3233",28,14,1,2,2,0,1,7000
"3234",51,21,2,2,1,0,1,65000
"3235",55,16,1,2,1,0,1,55000
"3236",48,17,1,2,1,0,1,50000
"3237",50,16,1,2,1,0,1,137000
"3238",49,19,2,2,1,0,1,24000
"3239",37,20,2,2,2,0,1,112600
"3240",35,11,1,2,2,0,1,900
"3241",69,21,1,2,1,0,1,100000
"3242",64,18,2,2,1,0,1,113600
"3243",61,24,1,1,1,0,1,88000
"3244",28,19,1,2,1,0,1,25000
"3245",22,16,1,2,1,0,1,25000
"3246",65,18,1,2,1,0,1,19000
"3247",52,16,1,2,2,0,1,135000
"3248",58,16,2,2,1,0,1,0
"3249",36,21,2,2,1,0,1,46100
"3250",41,17,1,2,1,0,1,75000
"3251",16,13,2,2,1,1,1,5000
"3252",39,16,2,2,1,0,1,20100
"3253",41,16,1,2,1,0,1,24000
"3254",20,16,1,2,1,0,1,57000
"3255",17,14,1,2,1,1,1,5000
"3256",15,13,1,2,1,1,1,0
"3257",67,18,2,2,1,0,1,45000
"3258",70,21,1,2,1,0,1,45100
"3259",50,16,1,2,1,0,1,20000
"3260",73,19,2,1,1,0,1,14400
"3261",44,20,1,2,1,0,1,80400
"3262",38,19,2,2,1,0,1,0
"3263",42,21,2,2,1,0,1,45000
"3264",42,16,1,2,1,0,1,65000
"3265",80,18,2,2,1,0,1,15100
"3266",45,18,2,2,1,0,1,11200
"3267",48,19,1,2,1,0,1,60000
"3268",58,16,2,1,2,0,3,1200
"3269",63,21,1,2,1,0,1,104000
"3270",71,19,1,1,1,0,1,26000
"3271",74,19,2,2,1,0,1,8900
"3272",71,20,2,1,1,0,1,18500
"3273",34,20,2,2,1,0,1,26000
"3274",40,15,1,1,1,0,1,20000
"3275",82,12,1,1,1,0,1,202400
"3276",78,12,2,1,1,0,1,3000
"3277",57,19,2,2,1,0,1,28800
"3278",60,16,1,2,1,0,1,38400
"3279",82,19,1,2,1,0,1,53000
"3280",63,16,2,2,1,0,1,17200
"3281",40,16,2,2,1,0,1,4000
"3282",15,12,2,2,1,0,1,0
"3283",63,20,1,2,1,0,1,39460
"3284",63,19,2,2,1,0,1,34000
"3285",79,16,2,2,1,0,1,24000
"3286",40,11,1,2,2,0,1,29220
"3287",40,11,2,2,2,0,1,0
"3288",59,22,1,2,1,0,1,63200
"3289",55,21,2,2,1,0,1,65000
"3290",34,16,1,2,1,0,1,95000
"3291",34,20,2,2,1,0,1,47000
"3292",36,15,1,2,1,0,1,23000
"3293",69,19,1,2,1,0,1,79200
"3294",68,16,2,2,1,0,6,22000
"3295",69,20,1,2,1,0,1,66000
"3296",46,20,2,2,1,0,1,15000
"3297",15,12,2,2,1,1,1,0
"3298",39,19,1,2,1,0,1,77000
"3299",35,13,2,2,1,0,1,42900
"3300",69,19,2,2,1,0,1,12400
"3301",70,20,1,2,1,0,1,19000
"3302",79,19,2,2,1,0,1,28400
"3303",66,16,1,2,1,0,1,43000
"3304",70,21,1,2,1,0,1,68000
"3305",66,21,2,2,1,0,1,40980
"3306",30,20,1,2,1,0,1,30000
"3307",29,16,2,2,1,0,1,24700
"3308",68,16,1,2,1,0,1,44000
"3309",78,15,2,1,1,0,1,12000
"3310",37,23,2,2,1,0,1,37000
"3311",74,18,2,2,1,0,1,8600
"3312",78,22,1,1,1,0,1,22800
"3313",68,19,2,1,1,0,1,208000
"3314",69,20,1,2,1,0,1,8000
"3315",40,22,1,2,1,0,1,100000
"3316",62,21,2,2,1,0,1,33000
"3317",57,19,1,2,1,0,8,53000
"3318",71,18,2,2,1,0,1,28950
"3319",73,17,1,2,1,0,1,18000
"3320",68,18,2,2,1,0,1,60000
"3321",51,20,2,2,1,0,1,51600
"3322",74,22,1,2,1,0,1,153400
"3323",71,19,2,2,1,0,1,9000
"3324",74,21,2,2,1,0,1,5700
"3325",73,22,1,2,1,0,1,136000
"3326",76,22,1,1,1,0,1,43300
"3327",77,21,2,1,1,0,1,6000
"3328",55,21,1,1,1,0,1,15250
"3329",53,16,1,1,1,0,1,13100
"3330",62,21,2,1,1,0,1,40000
"3331",41,16,1,2,1,0,1,90000
"3332",40,16,2,2,1,0,1,62000
"3333",68,18,1,2,1,0,1,90800
"3334",69,19,2,2,1,0,1,12300
"3335",41,16,2,2,1,0,3,7300
"3336",25,13,2,2,2,0,1,10400
"3337",20,14,1,2,2,0,3,600
"3338",71,22,1,2,1,0,1,32600
"3339",69,21,2,2,1,0,1,6000
"3340",44,19,1,2,1,0,1,55000
"3341",19,16,1,2,1,0,1,7400
"3342",45,21,2,2,1,0,1,44000
"3343",45,18,1,2,1,0,1,38000
"3344",47,18,2,2,1,0,1,24000
"3345",17,14,2,2,1,1,1,0
"3346",48,16,1,2,1,0,1,100000
"3347",46,19,2,2,1,0,1,60000
"3348",41,12,2,2,1,0,1,37200
"3349",53,17,2,2,2,0,1,9000
"3350",61,19,1,1,2,0,3,0
"3351",75,16,1,2,1,0,1,12600
"3352",21,18,2,2,2,0,1,9500
"3353",22,16,1,2,2,0,1,0
"3354",47,21,2,2,1,0,1,70000
"3355",64,21,1,2,1,0,1,9600
"3356",53,21,1,2,1,0,1,80050
"3357",56,21,2,1,1,0,1,0
"3358",70,21,1,2,1,0,1,13800
"3359",72,22,2,2,1,0,1,18500
"3360",25,20,1,2,1,0,1,45000
"3361",23,21,2,2,1,0,1,80000
"3362",32,20,1,2,2,0,3,17600
"3363",30,17,2,2,2,0,3,600
"3364",47,19,2,2,2,0,3,4200
"3365",34,16,1,2,2,0,3,600
"3366",27,16,2,2,2,0,3,7600
"3367",57,22,1,2,1,0,1,56000
"3368",53,23,2,2,1,0,1,80000
"3369",17,14,1,2,1,1,1,4000
"3370",67,21,1,2,1,0,1,40200
"3371",67,18,2,2,1,0,1,12000
"3372",55,20,1,2,1,0,1,70000
"3373",42,21,2,2,1,0,1,12000
"3374",16,13,1,2,1,1,1,0
"3375",75,19,1,1,1,0,1,12000
"3376",53,23,1,2,1,0,1,87000
"3377",53,24,2,2,1,0,1,74300
"3378",17,13,2,2,1,1,1,0
