"","Employment","Sex","Education","Disability","Health_insurance","Own_child","Race","Total_person_income"
"2629","1","1","18","2","1","0","1",39999.9999999999
"2630","2","1","19","2","1","0","1",13000
"2631","2","2","21","2","1","0","1",54500.0000000001
"2632","1","2","22","2","1","0","1",34999.9999999999
"2633","1","1","22","2","1","0","1",97999.9999999998
"2634","6","1","21","1","1","0","1",48999.9999999999
"2635","1","2","21","2","1","0","1",41600
"2636","1","1","16","2","1","0","1",559999.999999999
"2637","3","2","16","2","1","0","1",45000.0000000001
"2638","1","2","19","2","1","0","1",9999.99999999999
"2639","1","1","19","2","1","0","1",9999.99999999999
"2640","2","1","19","2","1","0","1",46100
"2641","1","1","21","2","1","0","1",48900
"2642","1","1","19","2","1","0","1",9000
"2643","3","1","21","2","1","0","3",62400
"2644","1","1","19","2","1","0","3",28600
"2645","1","2","20","2","1","0","3",22600
"2646","1","1","19","2","1","0","1",54300.0000000001
"2647","1","2","21","2","1","0","1",8200
"2648","1","1","22","2","1","0","1",460000
"2649","1","1","17","2","2","0","1",25999.9999999999
"2650","1","2","16","2","2","0","1",14000
"2651","1","1","17","2","1","0","1",29000.0000000001
"2652","2","1","17","1","1","0","1",41000.0000000001
"2653","6","2","12","2","1","0","1",11200
"2654","1","2","21","2","1","0","1",39999.9999999999
"2655","1","2","15","2","2","0","1",56999.9999999999
"2656","1","2","20","2","2","0","1",17300
"2657","1","2","20","2","1","0","1",6300.00000000001
"2658","1","1","21","2","1","0","1",20400
"2659","6","2","21","2","1","0","1",3200
"2660","1","1","21","1","1","0","1",1000
"2661","1","1","21","2","1","0","1",69999.9999999998
"2662","1","2","20","2","1","0","1",69999.9999999998
"2663","1","2","13","2","1","1","1",2800
"2664","1","1","19","2","2","0","1",16000
"2665","1","2","22","2","1","0","1",34999.9999999999
"2666","6","1","22","2","1","0","1",108000
"2667","6","1","21","2","1","0","1",59400
"2668","1","2","20","2","1","0","1",3800.00000000001
"2669","1","1","16","2","1","0","1",54000
"2670","1","1","16","2","1","0","1",78999.9999999999
"2671","6","2","19","1","1","0","1",10200
"2672","1","1","22","2","1","0","1",97799.9999999999
"2673","3","1","19","2","1","0","2",6000
"2674","1","2","17","2","1","0","1",32499.9999999999
"2675","6","2","16","2","1","0","1",8400.00000000002
"2676","6","1","21","2","1","0","1",15400
"2677","1","2","16","2","1","0","1",7000
"2678","1","1","16","2","1","0","1",9000
"2679","6","1","16","2","1","0","1",7200
"2680","6","1","16","2","1","0","3",52300
"2681","1","2","16","2","1","0","1",20000
"2682","6","1","19","2","1","0","1",187450
"2683","6","2","19","2","2","0","1",11200
"2684","6","1","16","1","1","0","1",22800
"2685","1","2","16","2","1","0","1",37199.9999999999
"2686","1","1","14","2","1","0","1",27900
"2687","6","1","12","2","1","0","1",16000
"2688","6","2","16","2","1","0","1",8000
"2689","1","2","20","2","1","0","1",2400
"2690","1","1","19","2","1","0","1",4000
"2691","1","2","22","2","1","0","1",85000.0000000001
"2692","1","1","22","2","1","0","1",140000
"2693","2","1","12","2","1","1","1",850
"2694","1","1","23","2","1","0","1",28000
"2695","6","2","21","1","1","0","1",15600
"2696","3","1","13","2","1","0","3",14310
"2697","6","1","20","2","1","0","1",38100
"2698","6","1","23","2","1","0","1",165000
"2699","6","2","21","2","1","0","1",82000.0000000001
"2700","1","2","22","2","1","0","1",24000
"2701","6","1","17","2","1","0","1",22800
"2702","1","2","19","2","1","0","1",44500
"2703","1","1","18","2","1","0","1",72000
"2704","1","1","16","2","1","0","1",104400
"2705","1","2","17","1","2","0","9",10400
"2706","6","2","19","2","1","0","1",50999.9999999999
"2707","1","2","16","1","1","0","1",32300
"2708","6","2","16","2","1","0","1",23000
"2709","1","1","16","1","1","0","1",49359.9999999999
"2710","6","1","19","2","1","0","1",25000
"2711","6","2","18","2","1","0","1",24100
"2712","1","1","16","2","1","0","1",99999.9999999998
"2713","6","1","16","1","1","0","1",53899.9999999999
"2714","6","1","23","1","1","0","1",1800
"2715","6","2","21","2","1","0","1",9600
"2716","1","1","21","2","1","0","1",14000
"2717","1","2","22","2","1","0","1",55000.0000000001
"2718","1","1","19","1","1","0","1",5599.99999999999
"2719","1","2","19","2","1","0","1",56999.9999999999
"2720","6","2","21","2","1","0","1",11500
"2721","6","1","19","2","1","0","1",34999.9999999999
"2722","1","1","19","2","1","0","1",6219.99999999999
"2723","2","1","21","1","1","0","1",40499.9999999999
"2724","1","2","21","2","1","0","3",67000.0000000001
"2725","2","1","16","2","2","0","1",101000
"2726","1","1","19","2","1","0","1",5000
"2727","1","1","19","2","1","0","1",17000
"2728","6","2","12","1","1","0","1",9600
"2729","1","1","19","2","1","0","1",63000
"2730","1","2","20","2","1","0","1",64000
"2731","1","2","16","2","1","0","1",1300
"2732","1","1","16","2","2","0","1",30000.0000000001
"2733","6","1","18","1","1","0","1",15960
"2734","1","2","19","2","1","0","1",39999.9999999999
"2735","1","1","19","2","1","0","1",128100
"2736","1","2","21","2","1","0","1",80199.9999999999
"2737","1","1","23","2","1","0","1",680500.000000002
"2738","1","1","21","2","1","0","1",140030
"2739","1","2","21","2","1","0","1",139220
"2740","1","2","21","2","1","0","1",10300
"2741","6","2","19","1","1","0","1",18200
"2742","1","2","17","2","2","0","1",22000
"2743","1","1","17","2","1","0","1",6000
"2744","6","1","22","2","1","0","1",62499.9999999998
"2745","1","1","20","2","1","0","1",120000
"2746","1","2","22","2","1","0","1",103000
"2747","2","2","20","2","1","0","1",2000
"2748","1","1","21","2","1","0","1",55000.0000000001
"2749","1","2","21","2","1","0","1",59999.9999999999
"2750","1","1","16","2","1","0","1",135000
"2751","6","1","16","2","1","0","1",33519.9999999999
"2752","6","2","16","2","1","0","1",9499.99999999999
"2753","1","1","18","2","1","0","1",243800
"2754","6","2","18","2","1","0","1",8019.99999999998
"2755","6","1","16","2","1","0","1",33500.0000000001
"2756","1","2","22","2","1","0","1",74500.0000000002
"2757","1","1","20","2","1","0","9",69999.9999999998
"2758","1","2","21","2","1","0","1",15000
"2759","1","1","22","2","1","0","6",112040
"2760","1","2","19","2","1","0","1",17000
"2761","1","1","16","2","1","0","1",50000
"2762","6","2","14","1","1","0","3",13200
"2763","6","2","16","1","1","0","1",13620
"2764","1","2","20","2","1","0","1",24020.0000000001
"2765","1","1","19","2","1","0","1",79999.9999999999
"2766","6","2","21","1","2","0","1",39499.9999999999
"2767","1","1","20","2","1","0","1",12770
"2768","1","2","16","2","1","0","1",11000
"2769","1","2","18","2","1","0","1",14200
"2770","1","1","22","2","1","0","1",53600
"2771","1","1","16","2","1","0","1",34999.9999999999
"2772","6","2","17","2","1","0","1",30000.0000000001
"2773","6","2","18","2","1","0","1",21499.9999999999
"2774","1","2","22","2","1","0","1",140600
"2775","1","1","18","1","1","0","1",55000.0000000001
"2776","6","1","19","1","2","0","3",5800.00000000001
"2777","1","1","16","2","1","0","1",44300
"2778","6","1","16","2","1","0","1",58999.9999999998
"2779","1","2","16","2","1","0","1",24200
"2780","1","2","21","2","1","0","1",89600.0000000001
"2781","6","1","17","1","1","0","1",14700
"2782","1","2","16","2","1","0","1",17300
"2783","6","1","13","2","1","1","1",4000
"2784","1","2","18","2","1","0","1",39999.9999999999
"2785","1","1","19","1","1","0","1",43000
"2786","3","2","16","2","1","0","1",12000
"2787","1","2","20","2","1","0","1",56999.9999999999
"2788","6","1","11","2","2","0","1",30000.0000000001
"2789","1","1","18","2","1","0","1",45000.0000000001
"2790","6","2","20","2","1","0","1",10400
"2791","1","2","16","2","2","0","1",40300
"2792","6","1","16","2","1","0","1",68800.0000000001
"2793","6","2","16","2","1","0","1",32999.9999999999
"2794","1","2","19","2","1","0","1",69999.9999999998
"2795","6","1","20","1","1","0","1",9600
"2796","1","1","1","2","1","0","1",31999.9999999999
"2797","1","1","24","2","1","0","1",125000
"2798","1","1","19","2","1","0","1",14400
"2799","1","2","21","2","1","0","1",75010.0000000001
"2800","1","1","19","2","1","0","1",25010
"2801","1","2","16","2","2","0","1",25999.9999999999
"2802","6","1","16","2","1","0","1",19000
"2803","6","2","16","2","1","0","1",13800
"2804","6","1","18","2","1","0","1",26010
"2805","1","2","21","2","2","0","9",11200
"2806","1","1","16","2","2","0","9",14000
"2807","1","1","22","2","1","0","1",55000.0000000001
"2808","1","2","22","2","1","0","1",72000
"2809","6","2","19","2","1","0","1",53600
"2810","6","2","20","1","1","0","1",3899.99999999999
"2811","6","2","16","2","1","0","1",3800.00000000001
"2812","1","2","17","2","2","0","1",18600
"2813","1","2","16","2","1","0","1",5800.00000000001
"2814","4","2","19","2","1","0","6",37999.9999999999
"2815","3","1","22","2","1","0","9",27600
"2816","1","2","21","2","1","0","1",79999.9999999999
"2817","1","1","21","2","1","0","1",65000.0000000001
"2818","6","2","19","1","1","0","1",1200
"2819","6","2","16","2","2","0","1",36900
"2820","3","2","19","2","1","0","1",4500.00000000001
"2821","1","1","16","2","1","0","1",460000
"2822","6","1","21","2","1","0","1",50000
"2823","6","2","19","2","1","0","1",20400
"2824","6","2","11","1","1","0","1",12000
"2825","6","2","21","2","1","0","1",41100
"2826","1","2","21","2","1","0","1",48000.0000000001
"2827","1","1","19","2","1","0","1",75000
"2828","6","1","13","2","1","1","1",5000
"2829","3","1","16","2","2","0","1",15000
"2830","1","2","13","2","2","0","8",11000
"2831","1","1","22","2","1","0","1",50999.9999999999
"2832","1","2","22","2","1","0","1",54000
"2833","6","1","16","2","1","0","1",38200.0000000001
"2834","1","2","16","2","1","0","1",52000.0000000001
"2835","1","1","16","2","1","0","1",48000.0000000001
"2836","1","1","18","2","1","0","9",20800
"2837","1","2","19","2","1","0","1",5400
"2838","6","2","19","1","1","0","1",29500
"2839","6","1","16","1","1","0","1",38800.0000000001
"2840","1","2","15","2","2","0","1",29799.9999999999
"2841","1","1","17","2","2","0","1",34999.9999999999
"2842","1","2","21","2","1","0","1",43000
"2843","1","1","21","2","1","0","2",50000
"2844","1","1","19","1","1","0","1",105000
"2845","1","2","19","1","1","0","1",46000.0000000001
"2846","1","2","20","2","1","0","9",24900
"2847","1","1","16","2","1","0","9",1700
"2848","3","2","16","2","1","0","1",4000
"2849","6","1","16","1","1","0","1",32499.9999999999
"2850","6","2","15","2","2","0","1",8500.00000000002
"2851","1","1","14","2","2","0","1",24000
"2852","1","2","19","2","2","0","1",30000.0000000001
"2853","1","1","19","2","1","0","1",11000
"2854","1","1","19","2","1","0","3",94800.0000000001
"2855","3","2","20","2","2","0","3",31400
"2856","6","1","16","2","2","0","3",1200
"2857","6","1","16","2","2","0","3",1200
"2858","1","2","16","2","2","0","1",7000
"2859","1","1","1","2","2","0","1",34999.9999999999
"2860","1","2","19","2","1","0","1",36999.9999999999
"2861","1","1","16","2","1","0","1",50000
"2862","1","1","21","2","1","0","1",90000.0000000001
"2863","1","2","20","2","1","0","1",7100
"2864","1","1","18","2","1","0","1",36000
"2865","1","2","22","2","1","0","1",69999.9999999998
"2866","1","1","16","1","1","0","1",62000.0000000001
"2867","1","2","16","2","1","0","1",15000
"2868","1","1","16","2","1","0","1",85000.0000000001
"2869","1","2","22","2","1","0","1",76899.9999999999
"2870","6","1","11","1","1","0","8",13500
"2871","6","1","22","2","1","0","1",50000
"2872","6","2","19","2","1","0","1",39999.9999999999
"2873","6","2","21","2","1","0","1",12000
"2874","1","1","21","1","1","0","1",150000
"2875","6","2","16","2","1","0","1",36000
"2876","1","1","21","2","1","0","1",23000
"2877","1","1","18","1","1","0","3",34700
"2878","6","2","18","1","1","0","3",28000
"2879","6","1","14","2","1","1","3",2500
"2880","6","2","16","1","1","0","1",45499.9999999999
"2881","1","2","22","2","1","0","1",50699.9999999999
"2882","1","1","18","2","1","0","1",75000
"2883","1","2","20","2","1","0","1",9000
"2884","6","1","17","2","1","0","1",9600
"2885","6","2","17","2","1","0","1",5199.99999999999
"2886","6","2","18","2","1","0","1",19200
"2887","6","1","16","1","1","0","1",14270
"2888","6","2","21","2","1","0","1",14400
"2889","6","1","16","2","1","0","1",33400
"2890","1","1","16","2","1","0","1",101000
"2891","6","2","18","2","1","0","1",36970
"2892","1","2","16","2","1","0","1",48000.0000000001
"2893","1","1","19","2","1","0","1",84000
"2894","1","2","19","2","1","0","1",69999.9999999998
"2895","1","1","17","2","2","0","1",59999.9999999999
"2896","1","1","18","2","1","0","1",99999.9999999998
"2897","1","2","19","2","1","0","1",15000
"2898","1","1","11","2","1","0","8",90000.0000000001
"2899","1","2","16","2","1","0","1",24000
"2900","6","2","15","1","1","0","8",5900
"2901","3","2","18","2","1","0","3",6199.99999999999
"2902","6","1","13","2","2","0","3",540.000000000001
"2903","6","1","19","1","1","0","3",9299.99999999999
"2904","1","2","21","2","1","0","1",65000.0000000001
"2905","6","2","16","1","1","0","1",1900
"2906","6","2","19","2","1","0","9",50000
"2907","6","1","20","2","1","0","1",59999.9999999999
"2908","1","1","20","2","1","0","1",102000
"2909","1","2","19","2","1","0","1",9999.99999999999
"2910","1","1","18","2","1","0","1",32100
"2911","6","1","19","2","1","0","1",1300
"2912","1","2","21","2","2","0","9",400
"2913","6","2","19","2","1","0","1",39499.9999999999
"2914","1","1","21","2","1","0","1",69000.0000000001
"2915","1","2","20","2","1","0","1",24000
"2916","1","2","17","1","2","0","1",10800
"2917","1","2","20","2","1","0","1",30000.0000000001
"2918","6","2","16","1","1","0","1",10700
"2919","3","2","14","1","2","0","1",52190.0000000001
"2920","1","2","14","2","1","0","1",13000
"2921","1","1","16","2","1","0","1",18000
"2922","1","1","17","2","2","0","1",7000
"2923","1","1","14","2","2","0","1",7000
"2924","1","2","21","2","1","0","1",65000.0000000001
"2925","1","1","16","2","1","0","1",55000.0000000001
"2926","1","1","17","2","1","0","1",50000
"2927","1","1","16","2","1","0","1",137000
"2928","1","2","19","2","1","0","1",24000
"2929","1","2","20","2","2","0","1",112600
"2930","1","1","11","2","2","0","1",899.999999999999
"2931","6","1","21","2","1","0","1",99999.9999999998
"2932","1","2","18","2","1","0","1",113600
"2933","2","1","24","1","1","0","1",88000
"2934","4","1","19","2","1","0","1",25000
"2935","4","1","16","2","1","0","1",25000
"2936","6","1","18","2","1","0","1",19000
"2937","1","1","16","2","2","0","1",135000
"2938","1","2","21","2","1","0","1",46100
"2939","1","1","17","2","1","0","1",75000
"2940","1","2","13","2","1","1","1",5000
"2941","6","2","16","2","1","0","1",20100
"2942","1","1","16","2","1","0","1",24000
"2943","1","1","16","2","1","0","1",56999.9999999999
"2944","1","1","14","2","1","1","1",5000
"2945","6","2","18","2","1","0","1",45000.0000000001
"2946","1","1","21","2","1","0","1",45100.0000000001
"2947","1","1","16","2","1","0","1",20000
"2948","6","2","19","1","1","0","1",14400
"2949","1","1","20","2","1","0","1",80400
"2950","1","2","21","2","1","0","1",45000.0000000001
"2951","1","1","16","2","1","0","1",65000.0000000001
"2952","6","2","18","2","1","0","1",15100
"2953","1","2","18","2","1","0","1",11200
"2954","1","1","19","2","1","0","1",59999.9999999999
"2955","6","2","16","1","2","0","3",1200
"2956","1","1","21","2","1","0","1",104000
"2957","1","1","19","1","1","0","1",25999.9999999999
"2958","6","2","19","2","1","0","1",8900.00000000002
"2959","6","2","20","1","1","0","1",18500
"2960","1","2","20","2","1","0","1",25999.9999999999
"2961","6","1","15","1","1","0","1",20000
"2962","6","1","12","1","1","0","1",202400
"2963","6","2","12","1","1","0","1",2999.99999999999
"2964","1","2","19","2","1","0","1",28799.9999999999
"2965","6","1","16","2","1","0","1",38400
"2966","6","1","19","2","1","0","1",52999.9999999999
"2967","1","2","16","2","1","0","1",17200
"2968","6","2","16","2","1","0","1",4000
"2969","1","1","20","2","1","0","1",39459.9999999999
"2970","1","2","19","2","1","0","1",34000
"2971","6","2","16","2","1","0","1",24000
"2972","1","1","11","2","2","0","1",29220
"2973","1","1","22","2","1","0","1",63200.0000000001
"2974","1","2","21","2","1","0","1",65000.0000000001
"2975","1","1","16","2","1","0","1",95000.0000000002
"2976","1","2","20","2","1","0","1",47000.0000000001
"2977","1","1","15","2","1","0","1",23000
"2978","6","1","19","2","1","0","1",79200
"2979","6","2","16","2","1","0","6",22000
"2980","1","1","20","2","1","0","1",66000
"2981","2","2","20","2","1","0","1",15000
"2982","1","1","19","2","1","0","1",77000
"2983","1","2","13","2","1","0","1",42900
"2984","6","2","19","2","1","0","1",12400
"2985","6","1","20","2","1","0","1",19000
"2986","6","2","19","2","1","0","1",28400
"2987","1","1","16","2","1","0","1",43000
"2988","6","1","21","2","1","0","1",67999.9999999998
"2989","6","2","21","2","1","0","1",40980
"2990","4","1","20","2","1","0","1",30000.0000000001
"2991","1","2","16","2","1","0","1",24700
"2992","6","1","16","2","1","0","1",44000.0000000001
"2993","6","2","15","1","1","0","1",12000
"2994","1","2","23","2","1","0","1",36999.9999999999
